2020-11-20 17:08:24,901 [   4148]   INFO - exImpl$StubIndexInitialization - Initialization done: 115 
2020-11-20 17:08:25,693 [   4940]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.AndroidInitialConfigurator) 
2020-11-20 17:08:25,750 [   4997]   INFO - pi.util.registry.RegistryValue - Registry value 'external.system.auto.import.disabled' has changed to 'true' 
2020-11-20 17:08:25,899 [   5146]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /Applications/Android Studio.app/Contents/bin/fsnotifier 
2020-11-20 17:08:25,910 [   5157]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-11-20 17:08:26,355 [   5602]   INFO - gs.impl.UpdateCheckerComponent - channel: beta 
2020-11-20 17:08:26,429 [   5676]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: com.intellij] 
2020-11-20 17:08:26,433 [   5680]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing, terminal.shell.command.handling 
2020-11-20 17:08:26,464 [   5711]   INFO - il.indexing.FileBasedIndexImpl - indexes cleared: 
survived indexes: yaml.keys.name, android.ndk.jni.nativemethodindex, FileNameWithoutExtensionIndex, NavXmlIndex, MlModelFileIndex, BindingXmlIndex, com.android.tools.idea.model.AndroidManifestIndex$Companion$NAME$1.NAME, editorconfig.index.name, org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex, org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex, org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex, groovy.trait.methods, groovy.trait.fields, xmlProperties, RefQueueIndex, java.binary.plus.expression, java.fun.expression, java.simple.property, java.null.method.argument, java.source.module.name, java.auto.module.name, bytecodeAnalysis, ImageFileInfoIndex, json.file.root.values, SchemaTypeInheritance, html5.custom.attributes.index, XmlNamespaces, XmlTagNames, RelaxSymbolIndex, DomFileIndex, fileIncludes, Trigram.Index, Stubs, filetypes, IdIndex, TodoIndex, FrameworkDetectionIndex, FilenameIndex 
2020-11-20 17:08:26,464 [   5711]   INFO - il.indexing.FileBasedIndexImpl - scheduleIndexRebuild, reason: File type change 
2020-11-20 17:08:26,487 [   5734]   INFO - .startup.AndroidSdkInitializer - Found Studio home directory at: '/Applications/Android Studio.app/Contents' 
2020-11-20 17:08:26,487 [   5734]   INFO - .startup.AndroidSdkInitializer - Looking for Android SDK at '/Applications/Android Studio.app/Contents/sdk' 
2020-11-20 17:08:26,488 [   5735]   INFO - .startup.AndroidSdkInitializer - Looking for Android SDK at '/Applications/Android Studio.app/sdk' 
2020-11-20 17:08:26,489 [   5736]   INFO - .startup.AndroidSdkInitializer - Unable to locate SDK within the Android studio installation. 
2020-11-20 17:08:26,491 [   5738]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: ANDROID_HOME environment variable 
2020-11-20 17:08:26,491 [   5738]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: ANDROID_SDK_ROOT environment variable 
2020-11-20 17:08:26,491 [   5738]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: Last SDK used by Android tools 
2020-11-20 17:08:26,492 [   5739]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: Default install directory 
2020-11-20 17:08:26,501 [   5748]   WARN - nSystem.impl.ActionManagerImpl - keymap "ReSharper" not found [Plugin: com.android.tools.ndk] 
2020-11-20 17:08:26,581 [   5828]   WARN - nsions.impl.ExtensionPointImpl - Extension to be removed not found: class org.jetbrains.plugins.gradle.execution.test.runner.TestClassGradleConfigurationProducer 
2020-11-20 17:08:27,800 [   7047]   INFO - s.RepoProgressIndicatorAdapter - File /Users/ruairimcguigan/.android/repositories.cfg could not be loaded. 
2020-11-20 17:08:27,801 [   7048]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/addons_list-3.xml 
2020-11-20 17:08:28,068 [   7315]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/repository2-1.xml 
2020-11-20 17:08:28,068 [   7315]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android/sys-img2-1.xml 
2020-11-20 17:08:28,068 [   7315]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-wear/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-wear-cn/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-automotive/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/google_apis/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/google_apis_playstore/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-tv/sys-img2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/addon2-1.xml 
2020-11-20 17:08:28,069 [   7316]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/glass/addon2-1.xml 
2020-11-20 17:08:28,070 [   7317]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/extras/intel/addon2-1.xml 
2020-11-20 17:08:28,411 [   7658]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.apk.symbols.DebugSymbolNotifications) 
2020-11-20 17:08:28,907 [   8154]   WARN - vdmanager.AvdManagerConnection - No Android SDK Found 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Found Studio home directory at: '/Applications/Android Studio.app/Contents' 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Looking for Android SDK at '/Applications/Android Studio.app/Contents/sdk' 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Looking for Android SDK at '/Applications/Android Studio.app/sdk' 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Unable to locate SDK within the Android studio installation. 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: ANDROID_HOME environment variable 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: ANDROID_SDK_ROOT environment variable 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: Last SDK used by Android tools 
2020-11-20 17:08:29,191 [   8438]   INFO - .startup.AndroidSdkInitializer - Examined and not found a valid Android SDK path: Default install directory 
2020-11-20 17:09:20,509 [  59756]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 11 ms, DebuggerSettings took 14 ms 
2020-11-20 17:11:48,155 [ 207402]   INFO - rd.FirstRunWizardFrameProvider - Overriding welcome frame to be resizable 
2020-11-20 17:11:52,782 [ 212029]   INFO - plication.impl.ApplicationImpl - LONG VFS PROCESSING. Topic=NewVirtualFileSystem changes, offender=class com.intellij.openapi.vfs.newvfs.AsyncEventSupport$1, message=after, time=66ms 
2020-11-20 17:11:52,891 [ 212138]   INFO - BridgeProjectLifecycleListener - Using legacy project model to open project 
2020-11-20 17:11:52,918 [ 212165]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2020-11-20 17:11:53,057 [ 212304]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=org.jetbrains.android.compose.AndroidComposeAutoDocumentation) 
2020-11-20 17:11:53,137 [ 212384]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.apk.ApkProjectComponent) 
2020-11-20 17:11:53,138 [ 212385]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.apk.issues.SetupIssueReporter) 
2020-11-20 17:11:53,529 [ 212776]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2020-11-20 17:11:53,600 [ 212847]   INFO - artup.AndroidStudioInitializer - Failed to disable 'org.intellij.plugins.intelliLang.inject.groovy.GrConcatenationInjector' 
2020-11-20 17:11:53,754 [ 213001]   INFO - tInitializationStartupActivity - New project initialization requested. 
2020-11-20 17:11:53,754 [ 213001]   INFO - tInitializationStartupActivity - Scheduling new project initialization. 
2020-11-20 17:11:53,754 [ 213001]   INFO - idea.npw.model.NewProjectModel - Rendering a new project. 
2020-11-20 17:11:53,756 [ 213003]   INFO - pw.model.MultiTemplateRenderer - Generating sources. 
2020-11-20 17:11:53,761 [ 213008]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,765 [ 213012]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,766 [ 213013]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,766 [ 213013]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,766 [ 213013]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,770 [ 213017]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,770 [ 213017]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:11:53,838 [ 213085]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:53,901 [ 213148]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  Problems View) or icon jar:file:/Applications/Android%20Studio.app/Contents/lib/icons.jar!/general/warning.svg 
2020-11-20 17:11:54,287 [ 213534]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:54,386 [ 213633]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@3f723316 
2020-11-20 17:11:54,387 [ 213634]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 0ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-20 17:11:54,422 [ 213669]   WARN - ugins.textmate.TextMateService - Missing builtin bundles, checked: 
/Users/ruairimcguigan/Development/PayrocGetStarted/build/idea-sandbox/plugins/textmate/lib/bundles
/Applications/Android Studio.app/Contents/plugins/textmate/lib/bundles 
2020-11-20 17:11:57,195 [ 216442]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.apk.ApkWritingAccessProvider) 
2020-11-20 17:11:57,355 [ 216602]   INFO - pw.model.MultiTemplateRenderer - Generate sources completed. 
2020-11-20 17:11:57,384 [ 216631]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:57,417 [ 216664]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 3027ms; general responsiveness: ok; EDT responsiveness: 0/3 sluggish, 2/3 very slow 
2020-11-20 17:11:57,426 [ 216673]   INFO - pw.model.MultiTemplateRenderer - Finishing generating sources. 
2020-11-20 17:11:57,428 [ 216675]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 212 files to update 
2020-11-20 17:11:57,528 [ 216775]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@3f723316 
2020-11-20 17:11:57,571 [ 216818]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@2439b455 
2020-11-20 17:11:57,583 [ 216830]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@3f723316 
2020-11-20 17:11:57,583 [ 216830]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@2439b455 
2020-11-20 17:11:57,583 [ 216830]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@7349548e 
2020-11-20 17:11:57,608 [ 216855]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update canceled 
2020-11-20 17:11:57,675 [ 216922]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 6 millis (read time: 1) 
2020-11-20 17:11:57,687 [ 216934]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@3f723316 
2020-11-20 17:11:57,687 [ 216934]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@2439b455 
2020-11-20 17:11:57,687 [ 216934]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@7349548e 
2020-11-20 17:11:57,687 [ 216934]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@2f70e406 
2020-11-20 17:11:57,708 [ 216955]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexProjectHandler$2@500c6e96 [Project (name=My Application, containerState=ACTIVE, componentStore=/Users/ruairimcguigan/AndroidStudioProjects/MyApplication) , %project_path%/app/src/main/res/values/themes.xml, %project_path%/gradlew, %project_path%/app/src/main/res/values/colors.xml, %project_path%/gradlew.bat, %project_path%/app/src/main/res/values-night/themes.xml, %project_path%/app/build.gradle, %project_path%/app/src/main/AndroidManifest.xml, %project_path%/app/.gitignore, %project_path%/app/src/test/java/com/example/myapplication/ExampleUnitTest.kt, %project_path%/app/proguard-rules.pro, %project_path%/app/src/main/res/mipmap-hdpi/ic_launcher.png, %project_path%/app/src/main/res/mipmap-hdpi/ic_launcher_round.png, %project_path%/app/src/main/res/mipmap-mdpi/ic_launcher.png, %project_path%/app/src/main/res/mipmap-mdpi/ic_launcher_round.png, %project_path%/app/src/main/res/mipmap-xhdpi/ic_launcher.png, %project_path%/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png, %project_path%/app/src/main/res/mipmap-xxhdpi/ic_launcher.png, %project_path%/build.gradle, %project_path%/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png, %project_path%/.gitignore] 
2020-11-20 17:11:57,744 [ 216991]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 33 to update, calculated in 36ms 
2020-11-20 17:11:57,756 [ 217003]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@4bedcade 
2020-11-20 17:11:57,775 [ 217022]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:57,865 [ 217112]   INFO - ngd.lsp.ClangDaemonContextImpl - Using clangd from: /Applications/Android Studio.app/Contents/bin/clang/mac/clangd 
2020-11-20 17:11:57,902 [ 217149]   INFO - ProjectRootPostStartUpActivity - /Users/ruairimcguigan/AndroidStudioProjects/MyApplication/.idea case-sensitivity: expected=false actual=false 
2020-11-20 17:11:57,909 [ 217156]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 4159ms; general responsiveness: ok; EDT responsiveness: 0/4 sluggish, 2/4 very slow 
2020-11-20 17:11:58,023 [ 217270]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 5223 ms 
2020-11-20 17:11:58,107 [ 217354]   INFO - .diagnostic.PerformanceWatcher - Reindexing refreshed files took 363ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-20 17:11:58,108 [ 217355]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.jetbrains.cidr.lang.symbols.symtable.OCSymbolTablesBuildingActivity$1@26f5079f 
2020-11-20 17:11:58,120 [ 217367]   INFO -       #com.jetbrains.cidr.lang - Clearing symbols finished in 10 ms 
2020-11-20 17:11:58,166 [ 217413]   INFO -       #com.jetbrains.cidr.lang - Loading Module Maps finished in 28 ms 
2020-11-20 17:11:58,167 [ 217414]   INFO -       #com.jetbrains.cidr.lang - Loaded 0 module maps in 0 packs for 0 search roots 
2020-11-20 17:11:58,171 [ 217418]   INFO -       #com.jetbrains.cidr.lang - Building symbols in FAST mode, 0 source files from total 0 project files 
2020-11-20 17:11:58,386 [ 217633]   INFO -       #com.jetbrains.cidr.lang - Loading Module Maps finished in 248 ms 
2020-11-20 17:11:58,389 [ 217636]   INFO -       #com.jetbrains.cidr.lang - Loading Header Maps finished in 2 ms 
2020-11-20 17:11:58,390 [ 217637]   INFO -       #com.jetbrains.cidr.lang - Loaded 0 tables for 0 files (0 project files) 
2020-11-20 17:11:58,393 [ 217640]   INFO -       #com.jetbrains.cidr.lang - Building symbols for 0 source files 
2020-11-20 17:11:58,423 [ 217670]   INFO -       #com.jetbrains.cidr.lang - Updating Symbols finished in 29 ms 
2020-11-20 17:11:58,426 [ 217673]   INFO -       #com.jetbrains.cidr.lang - Building symbols for 0 unused headers 
2020-11-20 17:11:58,453 [ 217700]   INFO -       #com.jetbrains.cidr.lang - Updating Symbols finished in 27 ms 
2020-11-20 17:11:58,453 [ 217700]   INFO -       #com.jetbrains.cidr.lang - Updating Symbols finished in 27 ms 
2020-11-20 17:11:58,464 [ 217711]   INFO -       #com.jetbrains.cidr.lang - Saving modified symbols for 0 files (0 tables of total 0) 
2020-11-20 17:11:58,469 [ 217716]   INFO -       #com.jetbrains.cidr.lang - Saving symbols finished in 5 ms 
2020-11-20 17:11:58,469 [ 217716]   INFO -       #com.jetbrains.cidr.lang - Saved 0 module maps in 0 packs 
2020-11-20 17:11:58,472 [ 217719]   INFO -       #com.jetbrains.cidr.lang - Saving Module Maps finished in 3 ms 
2020-11-20 17:11:58,672 [ 217919]   INFO - CompilerWorkspaceConfiguration - Available processors: 12 
2020-11-20 17:11:59,192 [ 218439]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:59,236 [ 218483]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexProjectHandler$2@7eead890 [Project (name=My Application, containerState=ACTIVE, componentStore=/Users/ruairimcguigan/AndroidStudioProjects/MyApplication) , ] 
2020-11-20 17:11:59,237 [ 218484]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 0 to update, calculated in 0ms 
2020-11-20 17:11:59,375 [ 218622]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@7b513bd7 
2020-11-20 17:11:59,381 [ 218628]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 6ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-20 17:11:59,389 [ 218636]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:11:59,775 [ 219022]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:12:01,032 [ 220279]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 1651ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-20 17:12:01,037 [ 220284]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 32105 files to update 
2020-11-20 17:12:02,915 [ 222162]   WARN - .intellij.diagnostic.VMOptions - VM options file not configured 
2020-11-20 17:12:02,915 [ 222162]   INFO - gnostic.MemorySizeConfigurator - Physical memory 32768M, minimum memory size 256M, -Xmx adjusted from 512M to 2048M 
2020-11-20 17:12:08,375 [ 227622]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 7338ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-20 17:12:08,377 [ 227624]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-20 17:12:08,377 [ 227624]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=My Application, containerState=ACTIVE, componentStore=/Users/ruairimcguigan/AndroidStudioProjects/MyApplication)  
2020-11-20 17:12:08,436 [ 227683]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@3777c496 
2020-11-20 17:12:08,442 [ 227689]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@61dd0991 
2020-11-20 17:12:08,477 [ 227724]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-20 17:12:08,478 [ 227725]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=My Application, containerState=ACTIVE, componentStore=/Users/ruairimcguigan/AndroidStudioProjects/MyApplication)  
2020-11-20 17:12:08,484 [ 227731]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@1fb455cd 
2020-11-20 17:12:08,486 [ 227733]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-20 17:12:08,486 [ 227733]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=My Application, containerState=ACTIVE, componentStore=/Users/ruairimcguigan/AndroidStudioProjects/MyApplication)  
2020-11-20 17:12:08,496 [ 227743]   INFO - idGradleProjectStartupActivity - Requesting Gradle sync (DataNode<ProjectData> not found for /Users/ruairimcguigan/AndroidStudioProjects/MyApplication). 
2020-11-20 17:12:08,577 [ 227824]   INFO - e.project.sync.GradleSyncState - Started single-variant sync with Gradle for project 'My Application'. 
2020-11-20 17:12:08,980 [ 228227]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.highlighter.KotlinDefaultHighlightingSettingsProvider 
2020-11-20 17:12:09,040 [ 228287]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.gradle.notification.GeneratedFileNotificationProvider) 
2020-11-20 17:12:09,057 [ 228304]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.apk.editor.notification.ApkReloadNotificationProvider) 
2020-11-20 17:12:09,180 [ 228427]  ERROR - ellij.ui.mac.touchbar.TouchBar - can't find TBItem with uid 'DEFAULT.button.0' 
java.lang.Throwable: can't find TBItem with uid 'DEFAULT.button.0'
	at com.intellij.openapi.diagnostic.Logger.error(Logger.java:146)
	at com.intellij.ui.mac.touchbar.TouchBar.createItemImpl(TouchBar.java:172)
	at com.intellij.ui.mac.touchbar.TouchBar.createItem(TouchBar.java:158)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at com.sun.jna.CallbackReference$DefaultCallbackProxy.invokeCallback(CallbackReference.java:520)
	at com.sun.jna.CallbackReference$DefaultCallbackProxy.callback(CallbackReference.java:551)
2020-11-20 17:12:09,181 [ 228428]  ERROR - ellij.ui.mac.touchbar.TouchBar - Android Studio 4.1.1  Build #AI-201.8743.12.41.6953283 
2020-11-20 17:12:09,182 [ 228429]  ERROR - ellij.ui.mac.touchbar.TouchBar - JDK: 1.8.0_271; VM: Java HotSpot(TM) 64-Bit Server VM; Vendor: Oracle Corporation 
2020-11-20 17:12:09,182 [ 228429]  ERROR - ellij.ui.mac.touchbar.TouchBar - OS: Mac OS X 
2020-11-20 17:12:09,182 [ 228429]  ERROR - ellij.ui.mac.touchbar.TouchBar - Last Action: WelcomeScreen.CreateNewProject 
2020-11-20 17:12:09,190 [ 228437]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:12:09,463 [ 228710]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:12:09,488 [ 228735]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home 
2020-11-20 17:12:09,492 [ 228739]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home 
2020-11-20 17:12:10,429 [ 229676]   INFO - oject.common.GradleInitScripts - init script file sync.studio.tooling contents "initscript {\n    dependencies {\n        classpath files(['/Applications/Android Studio.app/Contents/plugins/android/lib/android.jar', '/Applications/Android Studio.app/Contents/plugins/android/lib/android.jar', '/Applications/Android Studio.app/Contents/lib/kotlin-stdlib-1.3.72.jar'])\n    }\n}\nallprojects {\n    apply plugin: com.android.ide.gradle.model.builder.AndroidStudioToolingPlugin\n}\n" 
2020-11-20 17:12:10,497 [ 229744]   INFO - ration.services.NativeServices - Initialized native services in: /Users/ruairimcguigan/.gradle/native 
2020-11-20 17:12:10,511 [ 229758]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Didea.sync.active=true -Porg.gradle.kotlin.dsl.provider.cid=287128382265328 --init-script /private/var/folders/km/t7jskx1j5bz3lmylwrwvsf6w0000gn/T/sync.studio.tooling2.gradle -Djava.awt.headless=true --stacktrace -Pandroid.injected.build.model.only=true -Pandroid.injected.build.model.only.advanced=true -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.build.model.only.versioned=3 -Pandroid.injected.studio.version=10.4.1.1 -Pandroid.injected.build.model.disable.src.download=true -Pidea.gradle.do.not.build.tasks=false -Dorg.gradle.internal.GradleProjectBuilderOptions=omit_all_tasks --init-script /private/var/folders/km/t7jskx1j5bz3lmylwrwvsf6w0000gn/T/ijinit1.gradle 
2020-11-20 17:13:17,173 [ 296420]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 4.1.1 
2020-11-20 17:13:17,431 [ 296678]   INFO - System.util.ExternalSystemUtil - External project [/Users/ruairimcguigan/AndroidStudioProjects/MyApplication] resolution task executed in 68507 ms. 
2020-11-20 17:13:17,432 [ 296679]   INFO - e.project.sync.GradleSyncState - Started setup of project 'My Application'. 
2020-11-20 17:13:17,529 [ 296776]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@7594b899 
2020-11-20 17:13:17,548 [ 296795]   INFO - .deployment.AsyncDevicesGetter - adb not found 
2020-11-20 17:13:17,855 [ 297102]   INFO - ge.ExternalProjectsDataStorage - Save external projects data in 86 ms 
2020-11-20 17:13:17,882 [ 297129]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.scripting.gradle.GradleScriptInputsWatcher$Storage 
